buyer_tax_id,buyer_name,buyer_name_en,buyer_type,year,contracts,value_amd,single_source_contracts,single_source_value_amd,single_source_share_of_count_pct,single_source_share_of_value_pct,buyer_total_value_2018_2026_amd,buyer_single_source_value_2018_2026_amd,buyer_single_source_share_2018_2026_pct,rank_by_single_source_value_2024_2026
00018357,ՀՀ սահմանադրական դատարան,constitutional court Of The Republic of Armenia,GOVERNMENTAL,2022,183,39409714,171,18912980,93.44,47.99,457928120,203657095,44.47,66
00018357,ՀՀ սահմանադրական դատարան,constitutional court Of The Republic of Armenia,GOVERNMENTAL,2023,177,53246645,160,17819803,90.4,33.47,457928120,203657095,44.47,66
00018357,ՀՀ սահմանադրական դատարան,constitutional court Of The Republic of Armenia,GOVERNMENTAL,2024,191,64369344,177,35136954,92.67,54.59,457928120,203657095,44.47,66
00018357,ՀՀ սահմանադրական դատարան,constitutional court Of The Republic of Armenia,GOVERNMENTAL,2025,152,84648418,136,48199620,89.47,56.94,457928120,203657095,44.47,66
00018357,ՀՀ սահմանադրական դատարան,constitutional court Of The Republic of Armenia,GOVERNMENTAL,2026,97,22003295,76,7577740,78.35,34.44,457928120,203657095,44.47,66
01229936,«Գառնի-Լեռ» ԳԱՄ ԲԲԸ,OPEN J-S Company <<GARNI-LER>>,OTHER,2023,15,4338213,11,3493123,73.33,80.52,251631927,90917850,36.13,67
01229936,«Գառնի-Լեռ» ԳԱՄ ԲԲԸ,OPEN J-S Company <<GARNI-LER>>,OTHER,2024,69,192349244,27,73781311,39.13,38.36,251631927,90917850,36.13,67
01229936,«Գառնի-Լեռ» ԳԱՄ ԲԲԸ,OPEN J-S Company <<GARNI-LER>>,OTHER,2025,45,47413869,8,10438872,17.78,22.02,251631927,90917850,36.13,67
01229936,«Գառնի-Լեռ» ԳԱՄ ԲԲԸ,OPEN J-S Company <<GARNI-LER>>,OTHER,2026,12,7530601,4,3204544,33.33,42.55,251631927,90917850,36.13,67
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2018,2,6012899,0,0,0,0,1222762967,75421147,6.17,68
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2019,16,168294002,0,0,0,0,1222762967,75421147,6.17,68
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2020,21,40935290,0,0,0,0,1222762967,75421147,6.17,68
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2021,14,12448740,0,0,0,0,1222762967,75421147,6.17,68
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2022,3,8538400,0,0,0,0,1222762967,75421147,6.17,68
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2023,18,352275950,0,0,0,0,1222762967,75421147,6.17,68
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2024,35,344612005,1,5260000,2.86,1.53,1222762967,75421147,6.17,68
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2025,29,138669907,4,34163937,13.79,24.64,1222762967,75421147,6.17,68
08100711,Ճամբարակի համայնքապետարան,Chambarak community municipality,URBAN,2026,30,150975774,7,35997210,23.33,23.84,1222762967,75421147,6.17,68
02562459,«ՆԵՐԴՐՈՒՄՆԵՐԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԻՄՆԱԴՐԱՄ,"""INVESTMENT SUPPORT CENTER"" FUND",OTHER,2018,45,142104420,14,7648350,31.11,5.38,413340047,124959982,30.23,69
02562459,«ՆԵՐԴՐՈՒՄՆԵՐԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԻՄՆԱԴՐԱՄ,"""INVESTMENT SUPPORT CENTER"" FUND",OTHER,2020,12,8228870,0,0,0,0,413340047,124959982,30.23,69
02562459,«ՆԵՐԴՐՈՒՄՆԵՐԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԻՄՆԱԴՐԱՄ,"""INVESTMENT SUPPORT CENTER"" FUND",OTHER,2021,61,32260773,43,11799033,70.49,36.57,413340047,124959982,30.23,69
02562459,«ՆԵՐԴՐՈՒՄՆԵՐԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԻՄՆԱԴՐԱՄ,"""INVESTMENT SUPPORT CENTER"" FUND",OTHER,2022,45,18572637,36,11795210,80,63.51,413340047,124959982,30.23,69
02562459,«ՆԵՐԴՐՈՒՄՆԵՐԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԻՄՆԱԴՐԱՄ,"""INVESTMENT SUPPORT CENTER"" FUND",OTHER,2023,66,41869950,53,18335014,80.3,43.79,413340047,124959982,30.23,69
02562459,«ՆԵՐԴՐՈՒՄՆԵՐԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԻՄՆԱԴՐԱՄ,"""INVESTMENT SUPPORT CENTER"" FUND",OTHER,2024,47,31642241,42,18353247,89.36,58,413340047,124959982,30.23,69
02562459,«ՆԵՐԴՐՈՒՄՆԵՐԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԻՄՆԱԴՐԱՄ,"""INVESTMENT SUPPORT CENTER"" FUND",OTHER,2025,37,123974308,27,46248280,72.97,37.3,413340047,124959982,30.23,69
02562459,«ՆԵՐԴՐՈՒՄՆԵՐԻ ԱՋԱԿՑՄԱՆ ԿԵՆՏՐՈՆ» ՀԻՄՆԱԴՐԱՄ,"""INVESTMENT SUPPORT CENTER"" FUND",OTHER,2026,2,14686848,1,10780848,50,73.4,413340047,124959982,30.23,69
04402328,Մեծամորի համայնքապետարան,Mecamor community municipality,URBAN,2019,3,37260000,0,0,0,0,20569867800,104288741,0.51,70
04402328,Մեծամորի համայնքապետարան,Mecamor community municipality,URBAN,2020,7,43375566,0,0,0,0,20569867800,104288741,0.51,70
04402328,Մեծամորի համայնքապետարան,Mecamor community municipality,URBAN,2021,5,17860958,0,0,0,0,20569867800,104288741,0.51,70
04402328,Մեծամորի համայնքապետարան,Mecamor community municipality,URBAN,2022,92,11443767359,1,2625000,1.09,0.02,20569867800,104288741,0.51,70
04402328,Մեծամորի համայնքապետարան,Mecamor community municipality,URBAN,2023,99,2610870737,4,26413200,4.04,1.01,20569867800,104288741,0.51,70
04402328,Մեծամորի համայնքապետարան,Mecamor community municipality,URBAN,2024,142,1834037609,2,550000,1.41,0.03,20569867800,104288741,0.51,70
04402328,Մեծամորի համայնքապետարան,Mecamor community municipality,URBAN,2025,148,3134030021,2,18236545,1.35,0.58,20569867800,104288741,0.51,70
04402328,Մեծամորի համայնքապետարան,Mecamor community municipality,URBAN,2026,130,1448665550,8,56463996,6.15,3.9,20569867800,104288741,0.51,70
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2018,36,183412693,14,8576000,38.89,4.68,4276459838,200537249,4.69,71
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2019,45,266294910,15,82760480,33.33,31.08,4276459838,200537249,4.69,71
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2020,32,302903428,13,7137268,40.63,2.36,4276459838,200537249,4.69,71
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2021,64,165143634,24,9313740,37.5,5.64,4276459838,200537249,4.69,71
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2022,66,391838129,24,12379460,36.36,3.16,4276459838,200537249,4.69,71
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2023,81,627026175,24,10506432,29.63,1.68,4276459838,200537249,4.69,71
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2024,69,426279177,21,15379010,30.43,3.61,4276459838,200537249,4.69,71
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2025,141,1612679557,32,44238125,22.7,2.74,4276459838,200537249,4.69,71
03022497,Չարենցավանի համայնքապետարան,Municipality of Charencavan,URBAN,2026,54,300882134,22,10246734,40.74,3.41,4276459838,200537249,4.69,71
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2018,29,187660367,28,186485867,96.55,99.37,950505703,293598031,30.89,72
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2019,1,1476300,0,0,0,0,950505703,293598031,30.89,72
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2020,10,38912870,7,1032390,70,2.65,950505703,293598031,30.89,72
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2021,31,7440646,31,7440646,100,100,950505703,293598031,30.89,72
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2022,80,71727854,74,23407854,92.5,32.63,950505703,293598031,30.89,72
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2023,71,87130502,63,13137460,88.73,15.08,950505703,293598031,30.89,72
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2024,95,282194975,89,22301375,93.68,7.9,950505703,293598031,30.89,72
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2025,91,35736575,85,28050255,93.41,78.49,950505703,293598031,30.89,72
00003489,«Երևանի մաթեմատիկական մեքենաների գործարան» ՓԲԸ,,OTHER,2026,47,238225614,40,11742184,85.11,4.93,950505703,293598031,30.89,72
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2018,36,87441658,23,7356390,63.89,8.41,4355100931,431349289,9.9,73
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2019,52,100463344,42,14347683,80.77,14.28,4355100931,431349289,9.9,73
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2020,50,33502942,40,11830242,80,35.31,4355100931,431349289,9.9,73
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2021,60,244848751,41,13395378,68.33,5.47,4355100931,431349289,9.9,73
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2022,143,1465317176,67,294747349,46.85,20.11,4355100931,431349289,9.9,73
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2023,115,1680532114,68,28088852,59.13,1.67,4355100931,431349289,9.9,73
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2024,91,401436164,66,28478564,72.53,7.09,4355100931,431349289,9.9,73
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2025,90,137251393,69,32107331,76.67,23.39,4355100931,431349289,9.9,73
06400733,Ստեփանավանի համայնքապետարան,Stepanavan community municipality,URBAN,2026,31,204307390,2,997500,6.45,0.49,4355100931,431349289,9.9,73
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2018,120,307534195,86,166113805,71.67,54.01,2983731872,520811214,17.46,74
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2019,150,494681280,94,76236589,62.67,15.41,2983731872,520811214,17.46,74
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2020,143,292296774,104,68369044,72.73,23.39,2983731872,520811214,17.46,74
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2021,84,318800578,51,80313884,60.71,25.19,2983731872,520811214,17.46,74
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2022,88,188332496,35,18897780,39.77,10.03,2983731872,520811214,17.46,74
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2023,152,402349086,101,49799375,66.45,12.38,2983731872,520811214,17.46,74
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2024,108,346606908,49,15532984,45.37,4.48,2983731872,520811214,17.46,74
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2025,142,347693820,78,20894661,54.93,6.01,2983731872,520811214,17.46,74
00006796,ՀՀ պետական պահպանության ծառայություն,State security service of the Republic of Armenia,GOVERNMENTAL,2026,113,285436734,57,24653092,50.44,8.64,2983731872,520811214,17.46,74
02319559,Սպորտի կառավարման կենտրոն ՓԲԸ,Sports Management Center CJSC,OTHER,2025,129,99387593,114,23605549,88.37,23.75,294909056,61067413,20.71,75
02319559,Սպորտի կառավարման կենտրոն ՓԲԸ,Sports Management Center CJSC,OTHER,2026,104,195521463,84,37461864,80.77,19.16,294909056,61067413,20.71,75
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2018,175,89893440,108,43496094,61.71,48.39,479635382,244920684,51.06,76
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2019,206,80369195,146,45356095,70.87,56.43,479635382,244920684,51.06,76
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2020,171,48218131,139,24295395,81.29,50.39,479635382,244920684,51.06,76
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2021,182,57806304,146,27212301,80.22,47.07,479635382,244920684,51.06,76
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2022,170,44835028,134,24030634,78.82,53.6,479635382,244920684,51.06,76
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2023,138,39779060,113,19629458,81.88,49.35,479635382,244920684,51.06,76
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2024,189,47503975,158,26452670,83.6,55.69,479635382,244920684,51.06,76
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2025,183,40002440,131,20037627,71.58,50.09,479635382,244920684,51.06,76
02572073,Մարդու իրավունքների պաշտպանի աշխատակազմ,Office of the human rights defender,GOVERNMENTAL,2026,79,31227808,63,14410410,79.75,46.15,479635382,244920684,51.06,76
04440435,Արաքսի համայնքապետարան,Araks Municipality,URBAN,2025,5,10697000,0,0,0,0,224086034,59634945,26.61,77
04440435,Արաքսի համայնքապետարան,Araks Municipality,URBAN,2026,132,213389034,104,59634945,78.79,27.95,224086034,59634945,26.61,77
08428824,ՀՀ Գեղարքունիքի մարզպետի աշխատակազմ,Staff of Gegharqunik Marzpet of the Republic of Armenia,GOVERNMENTAL,2018,58,843050963,20,5743295,34.48,0.68,7339253297,670630525,9.14,78
08428824,ՀՀ Գեղարքունիքի մարզպետի աշխատակազմ,Staff of Gegharqunik Marzpet of the Republic of Armenia,GOVERNMENTAL,2019,55,659188582,23,51435898,41.82,7.8,7339253297,670630525,9.14,78
08428824,ՀՀ Գեղարքունիքի մարզպետի աշխատակազմ,Staff of Gegharqunik Marzpet of the Republic of Armenia,GOVERNMENTAL,2020,69,121428000,47,46509178,68.12,38.3,7339253297,670630525,9.14,78
08428824,ՀՀ Գեղարքունիքի մարզպետի աշխատակազմ,Staff of Gegharqunik Marzpet of the Republic of Armenia,GOVERNMENTAL,2021,118,753956082,18,7640843,15.25,1.01,7339253297,670630525,9.14,78
08428824,ՀՀ Գեղարքունիքի մարզպետի աշխատակազմ,Staff of Gegharqunik Marzpet of the Republic of Armenia,GOVERNMENTAL,2022,195,1036367472,25,8721645,12.82,0.84,7339253297,670630525,9.14,78
08428824,ՀՀ Գեղարքունիքի մարզպետի աշխատակազմ,Staff of Gegharqunik Marzpet of the Republic of Armenia,GOVERNMENTAL,2023,290,871991363,156,491232000,53.79,56.33,7339253297,670630525,9.14,78
